time,open,high,low,close,volume,time,RSI
2005-10-20,10411.7305,10432.7803,10252.1299,10281.0996,334850000,2005-10-20,58.1306
2005-10-19,10277.1797,10414.1299,10232.9805,10414.1299,316880000,2005-10-19,41.4275
2005-10-18,10349.1396,10361.4697,10285.2598,10285.2598,297590000,2005-10-18,50.9368
2005-10-17,10287.4199,10350.9902,10269.8096,10348.0996,242880000,2005-10-17,40.7259
2005-10-14,10216.5898,10291.9102,10200.0996,10287.3398,238950000,2005-10-14,25.0661
2005-10-13,10216.9102,10241.3203,10156.4600,10216.5898,270400000,2005-10-13,25.0924
2005-10-12,10253.8096,10308.8799,10186.0898,10216.9102,293420000,2005-10-12,28.0514
2005-10-11,10239.1602,10312.8799,10234.2002,10253.1699,261000000,2005-10-11,24.9781
2005-10-10,10292.9502,10323.1201,10237.7998,10238.7598,236540000,2005-10-10,28.9512
2005-10-07,10287.4199,10347.2998,10280.6201,10292.3096,237340000,2005-10-07,27.9198
2005-10-06,10317.3604,10369.5498,10218.0898,10287.0996,316440000,2005-10-06,29.9817
2005-10-05,10434.8096,10438.4697,10316.1602,10317.3604,266720000,2005-10-05,40.1623
2005-10-04,10534.3604,10567.8203,10434.7900,10441.1104,301840000,2005-10-04,53.6811
2005-10-03,10569.5000,10608.5596,10523.6299,10535.4805,239190000,2005-10-03,59.9095
2005-09-30,10552.7002,10569.8096,10526.1201,10568.7002,222160000,2005-09-30,57.8644
2005-09-29,10472.6104,10563.3701,10418.0098,10552.7803,236020000,2005-09-29,46.4744
2005-09-28,10456.6104,10512.0996,10423.9805,10473.0898,238740000,2005-09-28,43.8198
2005-09-27,10444.5801,10496.2500,10415.6201,10456.2100,224960000,2005-09-27,41.9248
2005-09-26,10420.2197,10509.2305,10410.1104,10443.6299,234320000,2005-09-26,38.2335
2005-09-23,10422.0498,10455.8096,10372.0596,10419.5898,238590000,2005-09-23,38.3939
2005-09-22,10376.2002,10444.5098,10350.9600,10422.0498,254260000,2005-09-22,32.1535
2005-09-21,10484.2305,10484.5498,10375.2402,10378.0303,266650000,2005-09-21,40.6407
2005-09-20,10558.1904,10604.7598,10467.1104,10481.5195,244560000,2005-09-20,48.2739
2005-09-19,10641.8701,10644.5703,10521.1797,10557.6299,233530000,2005-09-19,59.3004
2005-09-16,10560.5000,10647.3604,10560.4199,10641.9404,546940000,2005-09-16,49.4825
2005-09-15,10545.8496,10582.0703,10520.9297,10558.7500,225350000,2005-09-15,47.4869
2005-09-14,10597.5195,10633.1904,10536.6201,10544.9004,225350000,2005-09-14,54.0797
2005-09-13,10673.7100,10674.0303,10595.2900,10597.4404,222620000,2005-09-13,65.8812
2005-09-12,10678.4102,10701.8096,10664.0898,10682.9404,201190000,2005-09-12,66.6665
2005-09-09,10594.0996,10695.9199,10593.9404,10678.5596,247140000,2005-09-09,58.9949
2005-09-08,10633.1104,10636.4902,10569.3398,10595.9297,222990000,2005-09-08,65.0568
2005-09-07,10588.6797,10640.4297,10573.9502,10633.5000,226790000,2005-09-07,61.0704
2005-09-06,10447.6904,10593.0596,10447.6904,10589.2402,233670000,2005-09-06,43.0226
2005-09-02,10460.6699,10497.4502,10434.7100,10447.3701,204490000,2005-09-02,44.6916
2005-09-01,10481.4404,10513.7598,10425.7998,10459.6299,278990000,2005-09-01,47.2587
2005-08-31,10409.0801,10484.7900,10356.8701,10481.5996,281200000,2005-08-31,36.0639
2005-08-30,10461.5400,10461.5400,10350.0000,10412.8203,234650000,2005-08-30,41.6754
2005-08-29,10396.9004,10487.5000,10349.3701,10463.0498,202970000,2005-08-29,29.9187
2005-08-26,10450.9502,10450.9502,10383.9805,10397.2900,192100000,2005-08-26,35.0945
2005-08-25,10434.3896,10465.3604,10428.3398,10450.6299,188100000,2005-08-25,31.9379
2005-08-24,10519.3398,10559.0000,10432.0801,10434.8701,256640000,2005-08-24,40.8567
2005-08-23,10571.0098,10577.4600,10496.7305,10519.5801,210670000,2005-08-23,47.9888
2005-08-22,10559.2305,10641.1504,10523.9600,10569.8896,215570000,2005-08-22,46.1124
2005-08-19,10552.7002,10626.2598,10552.7002,10559.2305,219830000,2005-08-19,45.1525
2005-08-18,10549.7500,10592.9004,10517.4297,10554.9297,213900000,2005-08-18,44.7635
2005-08-17,10505.5996,10588.9297,10503.3701,10550.7100,235040000,2005-08-17,39.1094
2005-08-16,10631.5898,10640.2695,10510.3398,10513.4502,232520000,2005-08-16,52.5377
2005-08-15,10599.1904,10655.0801,10557.8701,10634.3799,173340000,2005-08-15,48.5638
2005-08-12,10682.7002,10682.7803,10568.2998,10600.3096,218890000,2005-08-12,59.8691
2005-08-11,10591.8301,10685.8896,10588.5195,10685.8896,234250000,2005-08-11,48.4413
2005-08-10,10606.5195,10719.4102,10570.0498,10594.4102,258420000,2005-08-10,50.4744
2005-08-09,10537.6504,10639.0801,10537.6504,10615.6699,207460000,2005-08-09,40.1742
2005-08-08,10557.2402,10606.0400,10524.9102,10536.9297,185880000,2005-08-08,42.3673
2005-08-05,10610.3398,10610.8096,10554.4502,10558.0303,218240000,2005-08-05,48.6686
2005-08-04,10696.7998,10696.8799,10606.6699,10610.0996,230600000,2005-08-04,61.7543
2005-08-03,10681.5098,10698.0703,10638.4805,10697.5898,237650000,2005-08-03,60.0940
2005-08-02,10623.7900,10699.1904,10623.4697,10683.7402,241690000,2005-08-02,53.4138
2005-08-01,10641.7803,10672.3604,10610.8896,10623.1504,192790000,2005-08-01,55.9690
2005-07-29,10705.1602,10717.7305,10640.9102,10640.9102,215280000,2005-07-29,65.6500
2005-07-28,10633.5000,10710.4805,10629.6797,10705.5498,220170000,2005-07-28,58.5584
2005-07-27,10579.4502,10645.9199,10577.3799,10637.0898,213220000,2005-07-27,52.0212
2005-07-26,10597.5996,10626.0000,10572.9199,10579.7695,220390000,2005-07-26,54.5495
2005-07-25,10651.6602,10686.5303,10591.5498,10596.4805,190250000,2005-07-25,62.4614
2005-07-22,10624.1904,10658.5801,10588.0498,10651.1797,231480000,2005-07-22,59.8738
2005-07-21,10690.0303,10700.0596,10608.4297,10627.7695,281750000,2005-07-21,69.9922
2005-07-20,10629.5195,10691.2998,10581.1201,10689.1504,312420000,2005-07-20,65.2727
2005-07-19,10576.9004,10668.5195,10576.9004,10646.5596,318160000,2005-07-19,60.5519
2005-07-18,10640.1904,10640.1904,10574.9902,10574.9902,206290000,2005-07-18,70.6612
2005-07-15,10629.4404,10654.1201,10600.4805,10640.8301,239700000,2005-07-15,69.9147
2005-07-14,10559.8604,10657.6904,10559.8604,10628.8896,267790000,2005-07-14,64.8494
2005-07-13,10513.3604,10564.9102,10512.3604,10557.3896,216660000,2005-07-13,61.0109
2005-07-12,10519.4902,10544.0400,10483.2002,10513.8896,233390000,2005-07-12,61.7892
2005-07-11,10449.5996,10534.2197,10449.5996,10519.7197,225470000,2005-07-11,56.2169
2005-07-08,10302.9004,10462.2598,10300.4502,10449.1396,249260000,2005-07-08,40.2008
2005-07-07,10269.7598,10310.0400,10175.4004,10302.2900,275310000,2005-07-07,35.5398
2005-07-06,10366.5195,10380.4697,10267.6104,10270.6797,237210000,2005-07-06,44.3763
2005-07-05,10303.1299,10389.0596,10282.6504,10371.7998,235620000,2005-07-05,35.1307
2005-07-01,10273.5898,10343.7900,10273.5195,10303.4404,231380000,2005-07-01,30.4144
2005-06-30,10374.1797,10412.7900,10267.2197,10274.9697,301810000,2005-06-30,38.8249
2005-06-29,10405.9404,10433.7900,10363.2803,10374.4805,222550000,2005-06-29,42.0364
2005-06-28,10291.0098,10409.7002,10290.5498,10405.6299,215350000,2005-06-28,21.4681
2005-06-27,10298.0703,10332.1299,10253.4902,10290.7803,220510000,2005-06-27,21.8855
2005-06-24,10422.2803,10422.2803,10297.8398,10297.8398,343150000,2005-06-24,31.2349
2005-06-23,10587.0898,10589.0098,10419.5996,10421.4404,288030000,2005-06-23,61.9713
2005-06-22,10599.3604,10646.2402,10578.0400,10587.9297,198810000,2005-06-22,66.2161
2005-06-21,10608.8799,10630.3604,10580.8701,10599.6699,204330000,2005-06-21,69.4452
2005-06-20,10621.5400,10637.5703,10562.3799,10609.1104,173110000,2005-06-20,73.6231
2005-06-17,10580.4102,10656.2900,10579.4902,10623.0703,373400000,2005-06-17,68.1815
2005-06-16,10566.7598,10595.4502,10540.0596,10578.6504,217730000,2005-06-16,66.1538
2005-06-15,10548.6504,10589.9297,10495.3896,10566.3701,220840000,2005-06-15,63.4500
2005-06-14,10521.9502,10586.7002,10521.7900,10547.5703,192030000,2005-06-14,59.2504
2005-06-13,10503.5703,10589.1602,10474.3799,10522.5596,205630000,2005-06-13,56.2205
2005-06-10,10503.0195,10538.6396,10452.6201,10512.6299,217100000,2005-06-10,56.1350
2005-06-09,10477.7500,10526.3701,10443.3096,10503.0195,209810000,2005-06-09,52.4024
2005-06-08,10484.8398,10543.2900,10465.3203,10476.8604,195810000,2005-06-08,53.5204
2005-06-07,10466.0000,10578.8398,10465.9199,10483.0703,213990000,2005-06-07,51.0943
2005-06-06,10461.6396,10481.0000,10430.9697,10467.0303,170200000,2005-06-06,50.5718
2005-06-03,10552.8203,10553.1904,10448.4102,10460.9697,222230000,2005-06-03,62.8599
2005-06-02,10548.8301,10559.9297,10510.4102,10553.4902,187680000,2005-06-02,62.5111
2005-06-01,10462.8604,10586.3701,10457.9102,10549.8701,232630000,2005-06-01,54.4457
2005-05-31,10541.8896,10542.3301,10467.4805,10467.4805,240780000,2005-05-31,65.8392
2005-05-27,10537.0801,10552.0098,10517.6602,10542.5498,168060000,2005-05-27,65.4542
2005-05-26,10458.6797,10544.0996,10458.6104,10537.5996,194620000,2005-05-26,58.8382
2005-05-25,10503.1699,10503.1699,10426.3896,10457.7998,187990000,2005-05-25,65.0214
2005-05-24,10522.6797,10522.6797,10471.9102,10503.6797,204650000,2005-05-24,67.7534
2005-05-23,10472.7998,10560.8096,10466.0703,10523.5596,225290000,2005-05-23,64.4079
2005-05-20,10492.7500,10499.2598,10423.8799,10471.9102,232250000,2005-05-20,66.8345
2005-05-19,10464.4502,10494.7402,10435.3203,10493.1904,209180000,2005-05-19,65.2075
2005-05-18,10323.1904,10480.8496,10323.0400,10464.4502,299760000,2005-05-18,55.7197
2005-05-17,10247.4902,10336.9004,10213.1396,10331.8799,241110000,2005-05-17,49.2275
2005-05-16,10139.6104,10255.2500,10138.2803,10252.2900,217230000,2005-05-16,37.8682
2005-05-13,10188.2305,10234.3398,10075.5498,10140.1201,258410000,2005-05-13,41.5325
2005-05-12,10299.7402,10322.3496,10183.4297,10189.4805,249840000,2005-05-12,51.5412
2005-05-11,10272.9102,10311.1904,10184.9004,10300.2500,214890000,2005-05-11,48.9513
2005-05-10,10382.9404,10382.9404,10250.2305,10281.1104,234910000,2005-05-10,60.5672
2005-05-09,10345.4004,10384.8604,10320.1396,10384.3398,204600000,2005-05-09,57.5608
2005-05-06,10339.7100,10400.5996,10339.6396,10345.4004,230410000,2005-05-06,57.1273
2005-05-05,10384.4902,10405.7695,10296.4805,10340.3799,236460000,2005-05-05,61.4498
2005-05-04,10255.2500,10392.4697,10255.2500,10384.6396,275240000,2005-05-04,52.3437
2005-05-03,10251.0400,10304.5400,10208.0303,10256.9502,277710000,2005-05-03,52.0207
2005-05-02,10192.0000,10258.4297,10188.0703,10251.7002,239610000,2005-05-02,47.6679
2005-04-29,10070.3701,10196.3604,10048.1201,10192.5098,303790000,2005-04-29,37.4363
2005-04-28,10194.5801,10194.5801,10070.1396,10070.3701,279300000,2005-04-28,45.3609
2005-04-27,10150.3203,10219.5596,10079.4502,10198.7998,248390000,2005-04-27,41.4999
2005-04-26,10240.9902,10263.5996,10150.9902,10151.1299,255270000,2005-04-26,47.5190
2005-04-25,10158.5195,10260.2002,10158.5195,10242.4697,231210000,2005-04-25,40.6704
2005-04-22,10218.5996,10219.3398,10069.9199,10157.7100,273540000,2005-04-22,44.3605
2005-04-21,10010.5098,10218.5996,10010.5098,10218.5996,287550000,2005-04-21,23.2593
2005-04-20,10131.1797,10186.4502,10000.4600,10012.3604,323910000,2005-04-20,28.8017
2005-04-19,10071.5498,10156.5303,10071.5498,10127.4102,285960000,2005-04-19,20.6234
2005-04-18,10088.5400,10105.3896,10020.9297,10071.2500,301220000,2005-04-18,21.2314
2005-04-15,10276.6104,10278.5303,10076.5703,10087.5098,417360000,2005-04-15,29.7172
2005-04-14,10403.7100,10417.8896,10273.4297,10278.7500,303780000,2005-04-14,38.9146
2005-04-13,10507.4502,10521.0596,10379.7002,10403.9297,274850000,2005-04-13,49.9569
2005-04-12,10448.6299,10529.7695,10360.9199,10507.9697,267070000,2005-04-12,41.7576
2005-04-11,10462.0801,10482.1797,10438.4404,10448.5596,192720000,2005-04-11,43.1729
2005-04-08,10546.3203,10553.5596,10460.4600,10461.3398,201110000,2005-04-08,53.0213
2005-04-07,10485.8799,10557.1104,10476.7100,10546.3203,283340000,2005-04-07,45.1690
2005-04-06,10453.4502,10526.0000,10453.3799,10486.0195,237570000,2005-04-06,40.4999
2005-04-05,10421.1396,10476.4902,10419.4404,10458.4600,271690000,2005-04-05,35.7286
2005-04-04,10401.7100,10444.2803,10356.7100,10421.1396,293800000,2005-04-04,32.8973
2005-04-01,10504.5703,10568.9297,10381.0195,10404.2998,318810000,2005-04-01,41.3314
2005-03-31,10541.5898,10542.0400,10490.3799,10503.7598,259250000,2005-03-31,44.9615
2005-03-30,10405.7695,10544.1797,10404.8096,10540.9297,276060000,2005-03-30,23.3499
2005-03-29,10485.6504,10520.8398,10396.2402,10405.7002,301970000,2005-03-29,29.2632
2005-03-28,10444.1299,10533.5498,10439.9902,10485.6504,213820000,2005-03-28,20.0553
2005-03-24,10457.0596,10518.6299,10442.8701,10442.8701,238110000,2005-03-24,20.7928
2005-03-23,10470.5801,10497.4199,10430.5303,10456.0195,327490000,2005-03-23,21.5168
2005-03-22,10565.3896,10609.9502,10470.2803,10470.5098,308690000,2005-03-22,27.3623
2005-03-21,10629.9004,10630.4902,10534.0596,10565.3896,254560000,2005-03-21,32.6421
2005-03-18,10627.8301,10653.6904,10557.0400,10629.6699,531670000,2005-03-18,32.2752
2005-03-17,10633.2998,10658.6396,10598.3398,10626.3496,228160000,2005-03-17,32.6868
2005-03-16,10741.6299,10741.6299,10612.3799,10633.0703,278620000,2005-03-16,41.9621
2005-03-15,10804.2900,10838.6504,10745.0996,10745.0996,237710000,2005-03-15,48.9992
2005-03-14,10773.9199,10805.4697,10754.4102,10804.5098,237050000,2005-03-14,45.0943
2005-03-11,10845.2998,10872.3496,10758.5498,10774.3604,243050000,2005-03-11,53.5220
2005-03-10,10806.2803,10875.5195,10780.3496,10851.5098,224040000,2005-03-10,48.9593
2005-03-09,10912.3203,10923.1797,10802.0596,10805.6201,267970000,2005-03-09,63.8685
2005-03-08,10935.5996,10952.4502,10900.1299,10912.6201,205970000,2005-03-08,67.8367
2005-03-07,10940.5498,10984.4600,10931.4600,10936.8604,229120000,2005-03-07,68.6301
2005-03-04,10834.5098,10962.4199,10834.2900,10940.5498,240210000,2005-03-04,59.8226
2005-03-03,10812.2695,10869.1699,10767.1904,10833.0303,233480000,2005-03-03,57.6400
2005-03-02,10825.6797,10869.8301,10774.2900,10811.9697,235950000,2005-03-02,59.3408
2005-03-01,10769.0400,10849.1396,10769.0400,10830.0000,247210000,2005-03-01,54.3643
2005-02-28,10842.0498,10842.0498,10730.4697,10766.2305,288160000,2005-02-28,63.0712
2005-02-25,10748.4199,10845.5996,10735.7695,10841.5996,247140000,2005-02-25,54.9803
2005-02-24,10672.2402,10755.7402,10647.3398,10748.7900,257340000,2005-02-24,46.6606
2005-02-23,10609.2803,10700.6904,10608.9805,10673.7900,268490000,2005-02-23,38.4327
2005-02-22,10783.3799,10783.4502,10610.5400,10611.2002,340910000,2005-02-22,61.3192
2005-02-18,10755.1504,10792.0195,10730.3203,10785.2197,335660000,2005-02-18,57.7496
2005-02-17,10835.0303,10841.1602,10752.3398,10754.2598,257860000,2005-02-17,74.8529
2005-02-16,10832.0303,10853.4297,10794.1602,10834.8799,256940000,2005-02-16,74.6058
2005-02-15,10791.0596,10852.3896,10779.3096,10837.3203,241500000,2005-02-15,71.2265
2005-02-14,10795.7197,10802.2900,10773.1797,10791.1299,215370000,2005-02-14,72.1825
2005-02-11,10742.9199,10829.1904,10703.4297,10796.0098,263370000,2005-02-11,67.9129
2005-02-10,10665.0000,10763.9404,10664.3301,10749.6104,254150000,2005-02-10,59.9815
2005-02-09,10717.7598,10741.5498,10660.4199,10664.1104,310030000,2005-02-09,70.2728
2005-02-08,10712.5098,10744.5098,10695.9600,10724.6299,244710000,2005-02-08,69.8220
2005-02-07,10715.7598,10733.5000,10699.7305,10715.7598,218040000,2005-02-07,70.4003
2005-02-04,10593.1699,10723.8896,10586.8896,10716.1299,246270000,2005-02-04,59.2645
2005-02-03,10592.2100,10601.1504,10550.0898,10593.0996,229000000,2005-02-03,59.1592
2005-02-02,10551.0498,10616.3701,10544.4805,10596.7900,279860000,2005-02-02,54.7741
2005-02-01,10489.7197,10570.2598,10489.6396,10551.9404,283800000,2005-02-01,47.4124
2005-01-31,10428.7598,10510.1904,10428.7598,10489.9404,298060000,2005-01-31,38.7399
2005-01-28,10470.5801,10488.3896,10386.5596,10427.2002,358720000,2005-01-28,42.9963
2005-01-27,10498.1396,10498.1396,10429.9404,10467.4004,269690000,2005-01-27,45.9046
2005-01-26,10463.1904,10531.9902,10463.1904,10498.5898,247140000,2005-01-26,41.5150
2005-01-25,10369.4199,10509.8301,10369.4199,10461.5596,260720000,2005-01-25,27.7516
2005-01-24,10393.5801,10442.8701,10368.6104,10368.6104,259170000,2005-01-24,29.3064
2005-01-21,10471.9805,10512.1797,10390.8496,10392.9902,275680000,2005-01-21,34.8506
2005-01-20,10538.9004,10546.7695,10457.9404,10471.4697,242810000,2005-01-20,40.5849
2005-01-19,10626.0498,10626.2803,10536.4902,10539.9697,242250000,2005-01-19,49.9503
2005-01-18,10554.2305,10628.9404,10500.5801,10628.7900,267680000,2005-01-18,39.9597
2005-01-14,10506.7100,10567.0098,10503.7598,10558.0000,223070000,2005-01-14,32.1144
2005-01-13,10617.4102,10618.1504,10485.7305,10505.8301,271180000,2005-01-13,43.7732
2005-01-12,10561.3203,10622.8799,10499.4697,10617.7803,293140000,2005-01-12,32.9873
2005-01-11,10619.7695,10619.7695,10531.5400,10556.2197,292050000,2005-01-11,39.9803
2005-01-10,10603.4404,10663.7402,10582.3799,10621.0303,279500000,2005-01-10,36.7000
2005-01-07,10624.7998,10653.2500,10571.7402,10603.9600,283770000,2005-01-07,39.1489
2005-01-06,10593.1904,10667.5801,10589.3301,10622.8799,232850000,2005-01-06,33.3937
2005-01-05,10629.5303,10684.4297,10597.7500,10597.8301,263550000,2005-01-05,36.9049
2005-01-04,10727.8096,10769.5596,10605.1504,10630.7803,293280000,2005-01-04,49.1285
2005-01-03,10783.7500,10867.3896,10710.0703,10729.4297,270620000,2005-01-03,58.8340
2004-12-31,10800.2998,10832.5195,10781.0098,10783.0098,141140000,2004-12-31,62.0049
2004-12-30,10829.1201,10850.1797,10799.7100,10800.2998,146210000,2004-12-30,67.5526
2004-12-29,10853.7197,10853.7197,10795.5703,10829.1904,162830000,2004-12-29,72.3899
2004-12-28,10776.0596,10859.0400,10773.9199,10854.5400,169870000,2004-12-28,65.5818
2004-12-27,10828.0098,10868.0703,10776.1299,10776.1299,170140000,2004-12-27,76.6437
2004-12-23,10815.0000,10864.6699,10809.5303,10827.1201,193270000,2004-12-23,75.7473
2004-12-22,10752.3398,10822.6797,10739.1904,10815.8896,252910000,2004-12-22,71.0677
2004-12-21,10661.8896,10765.2695,10661.8896,10759.4297,294880000,2004-12-21,61.7445
2004-12-20,10652.1396,10735.2695,10652.0703,10661.5996,298650000,2004-12-20,60.5453
2004-12-17,10704.8301,10739.3301,10641.8799,10649.9199,619180000,2004-12-17,71.0815
2004-12-16,10691.7100,10726.8496,10661.6699,10705.6396,293600000,2004-12-16,69.9418
2004-12-15,10675.7100,10706.1602,10636.4697,10691.4502,305010000,2004-12-15,68.6223
2004-12-14,10640.5303,10695.0703,10621.0303,10676.4502,303800000,2004-12-14,65.7278
2004-12-13,10543.4404,10642.5303,10543.2100,10638.3203,257530000,2004-12-13,55.9050
2004-12-10,10552.1602,10575.5801,10522.6797,10543.2197,242290000,2004-12-10,57.1932
2004-12-09,10492.4502,10562.5098,10418.6299,10552.8203,278740000,2004-12-09,50.3365
2004-12-08,10438.7695,10506.8496,10438.6602,10494.2305,247020000,2004-12-08,43.1766
2004-12-07,10546.7998,10567.1602,10440.3604,10440.5801,258710000,2004-12-07,57.8671
2004-12-06,10591.3203,10591.9902,10526.8203,10547.0596,218660000,2004-12-06,65.9598
2004-12-03,10597.9004,10643.0498,10560.5801,10592.2100,286270000,2004-12-03,67.1747
2004-12-02,10590.4404,10629.1602,10544.7695,10585.1201,296050000,2004-12-02,66.5637
2004-12-01,10425.7998,10590.2197,10425.7598,10590.2197,307970000,2004-12-01,47.8037
2004-11-30,10475.2695,10483.1396,10428.0195,10428.0195,286900000,2004-11-30,56.0755
2004-11-29,10520.6396,10557.4102,10417.0801,10475.9004,247670000,2004-11-29,65.1177
2004-11-26,10518.6904,10543.2900,10508.5596,10522.2305,91510000,2004-11-26,64.9050
2004-11-24,10493.8604,10527.4004,10482.2598,10520.3096,204070000,2004-11-24,62.3453
2004-11-23,10486.6904,10514.9902,10436.3799,10492.5996,254780000,2004-11-23,61.6384
2004-11-22,10455.7305,10508.0400,10432.0098,10489.4199,240410000,2004-11-22,58.7094
2004-11-19,10571.6299,10573.7402,10438.5801,10456.9102,275340000,2004-11-19,78.2888
2004-11-18,10549.2002,10585.2598,10547.3896,10572.5498,242230000,2004-11-18,76.9893
2004-11-17,10481.8301,10602.8496,10481.8301,10549.5703,295230000,2004-11-17,72.6940
2004-11-16,10549.7900,10549.7900,10477.9502,10487.6504,237060000,2004-11-16,87.0340
2004-11-15,10541.8896,10563.0195,10517.1299,10550.2402,266460000,2004-11-15,86.7686
2004-11-12,10469.2100,10539.5996,10460.4004,10539.0098,322250000,2004-11-12,84.1572
2004-11-11,10386.9502,10486.6504,10386.9502,10469.8398,254080000,2004-11-11,80.3085
2004-11-10,10378.5898,10439.4004,10378.5898,10385.4805,281290000,2004-11-10,79.8737
2004-11-09,10387.6201,10427.8096,10368.5898,10386.3701,248430000,2004-11-09,81.5761
2004-11-08,10385.1504,10405.6904,10361.4404,10391.3096,258040000,2004-11-08,81.4816
2004-11-05,10317.0498,10416.6699,10316.9805,10387.5400,325770000,2004-11-05,78.8677
2004-11-04,10132.4805,10318.2305,10127.9805,10314.7598,365770000,2004-11-04,68.2346
2004-11-03,10037.5000,10215.5098,10037.4297,10137.0498,332790000,2004-11-03,58.9293
2004-11-02,10053.8701,10132.9902,10011.1797,10035.7305,369480000,2004-11-02,61.6529
2004-11-01,10028.7305,10076.5898,10010.1504,10054.3896,267040000,2004-11-01,59.1136
2004-10-29,10004.6904,10044.1396,9990.8301,10027.4697,262950000,2004-10-29,56.7153
2004-10-28,9998.9404,10044.9502,9952.4805,10004.5400,254490000,2004-10-28,56.1773
2004-10-27,9888.2500,10018.5498,9841.9502,10002.0303,256200000,2004-10-27,44.5736
2004-10-26,9750.5898,9888.4805,9749.5498,9888.4805,273770000,2004-10-26,22.1385
2004-10-25,9757.2197,9777.8701,9708.4004,9749.9902,233370000,2004-10-25,22.5227
2004-10-22,9863.8496,9883.2500,9753.0195,9757.8096,258220000,2004-10-22,29.8003
2004-10-21,9884.6504,9903.1504,9800.8701,9865.7598,272050000,2004-10-21,31.5399
2004-10-20,9895.1904,9895.7002,9804.1904,9886.9297,272670000,2004-10-20,32.3779
2004-10-19,9958.3799,10020.5498,9894.8896,9897.6201,264220000,2004-10-19,37.6214
2004-10-18,9932.9805,9960.1504,9861.6299,9956.3203,227840000,2004-10-18,33.8538
2004-10-15,9895.6299,9982.7100,9895.5498,9933.3799,317590000,2004-10-15,28.2799
2004-10-14,10002.5400,10003.3604,9875.1299,9894.4502,268650000,2004-10-14,35.8449
2004-10-13,10085.2100,10127.1699,9957.7900,10002.3301,276800000,2004-10-13,43.7663
2004-10-12,10080.4199,10102.3301,10017.1504,10077.1797,215820000,2004-10-12,43.1291
2004-10-11,10056.0898,10098.7803,10056.0898,10081.9697,157180000,2004-10-11,40.1132
2004-10-08,10124.1104,10148.0400,10036.3203,10055.2002,228590000,2004-10-08,46.0927
2004-10-07,10239.8398,10240.9502,10124.5195,10125.4004,275340000,2004-10-07,59.2385
2004-10-06,10170.7002,10240.1396,10157.9902,10239.9199,232020000,2004-10-06,52.0966
2004-10-05,10216.7598,10221.1104,10158.0703,10177.6797,224410000,2004-10-05,58.0226
2004-10-04,10191.4004,10270.3701,10191.4004,10216.5400,253190000,2004-10-04,55.5888
2004-10-01,10082.0400,10198.6201,10082.0400,10192.6504,267550000,2004-10-01,43.1524
2004-09-30,10136.3799,10142.9404,10038.9004,10080.2695,377130000,2004-09-30,49.1346
2004-09-29,10056.7500,10136.2402,10050.5596,10136.2402,218540000,2004-09-29,38.1385
2004-09-28,9989.7305,10099.5195,9977.9199,10077.4004,232170000,2004-09-28,26.4253
2004-09-27,10046.6504,10046.6504,9985.3701,9988.5400,198710000,2004-09-27,30.7525
2004-09-24,10039.4199,10081.2998,10034.8496,10047.2402,204060000,2004-09-24,29.4687
2004-09-23,10108.2900,10108.7402,10031.1602,10038.9004,222620000,2004-09-23,34.8539
2004-09-22,10244.0498,10244.0498,10097.3701,10109.1797,240390000,2004-09-22,50.8965
2004-09-21,10204.5195,10270.5195,10200.2500,10244.9297,223840000,2004-09-21,44.3730
2004-09-20,10283.8701,10283.8701,10187.1904,10204.8896,222360000,2004-09-20,57.8785
2004-09-17,10245.8203,10314.7598,10245.7402,10284.4600,295880000,2004-09-17,51.7120
2004-09-16,10231.5898,10281.8799,10228.6396,10244.4902,173240000,2004-09-16,49.2822
2004-09-15,10316.9004,10317.0498,10228.7803,10231.3604,203740000,2004-09-15,66.9549
2004-09-14,10315.1299,10340.1299,10303.4102,10318.1602,186180000,2004-09-14,66.7383
2004-09-13,10306.6504,10348.3896,10292.5703,10314.7598,203200000,2004-09-13,65.7989
2004-09-10,10289.4697,10321.9199,10237.7803,10313.0703,217580000,2004-09-10,63.9960
2004-09-09,10314.6904,10337.3301,10269.4902,10289.0996,223160000,2004-09-09,68.6438
2004-09-08,10342.4199,10361.2197,10305.1797,10313.3604,222220000,2004-09-08,73.8002
2004-09-07,10261.5195,10363.3604,10261.4502,10342.7900,204530000,2004-09-07,67.5841
2004-09-03,10277.8203,10321.7695,10260.2002,10260.2002,215670000,2004-09-03,70.5346
2004-09-02,10168.3896,10301.4902,10162.0498,10290.2803,181200000,2004-09-02,60.3726
2004-09-01,10170.1201,10208.2695,10110.6504,10168.4600,171950000,2004-09-01,60.6621
2004-08-31,10121.9697,10173.9199,10074.2197,10173.9199,163580000,2004-08-31,55.4628
2004-08-30,10193.8301,10196.7803,10122.5195,10122.5195,114850000,2004-08-30,67.0322
2004-08-27,10174.0703,10211.2500,10166.6904,10195.0098,114580000,2004-08-27,65.2902
2004-08-26,10181.0703,10193.5400,10155.8604,10173.4102,131960000,2004-08-26,66.3774
2004-08-25,10098.4902,10199.2100,10068.1104,10181.7402,172570000,2004-08-25,59.3983
2004-08-24,10074.8896,10146.7900,10062.1299,10098.6299,143050000,2004-08-24,57.1755
2004-08-23,10111.0996,10131.0801,10067.9697,10073.0498,144500000,2004-08-23,61.7112
2004-08-20,10040.8096,10126.8799,10012.5098,10110.1396,209750000,2004-08-20,55.7485
2004-08-19,10082.7803,10082.7803,9989.8701,10040.8203,162780000,2004-08-19,60.6862
